PLAYERID,PLAYER,PARTNERID,POS,TEAM,OPP,TEAMNAME,STATUS,SPREAD,O/U,TOTAL,MINUTES,PTS,REB,AST,3PM,TO,STL,BLK,P-A,P-R,P-R-A,B-S,R-A,UD,PP,FPTS,RANGE,FLOOR,CEIL,POWN,SCHEDULE_ID,CORE_ID,CORETEAMID,REFID,OWNERSHIP
1593679,"Sananda Fru",1593679,F,UL,MSU,Louisville,ACTIVE,-5.5,151.5,73,21,7.04,5.08,1.17,0.05,0.97,0.6,1.37,8.21,12.12,13.29,1.97,6.25,19.83,19.83,18.65,22M,7.74,29.56,0,12076410,654968,5465,220,35
1234749,"Trey Fort",1234749,G,MSU,UL,"Michigan State",ACTIVE,5.5,151.5,78.5,5,1.84,0.58,0.32,0.39,0.3,0.15,0.1,2.16,2.42,2.74,0.25,0.9,3.47,3.47,3.59,10M,0,7.72,0,12076410,149367,5465,221,35
1458808,"Caleb Foster",1458808,G,DUKE,TCU,Duke,"O(Foot - 03/10/2026)",12.5,139.5,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12076310,281655,5396,222,35
1593987,"Nikolas Khamenia",1593987,G,DUKE,TCU,Duke,ACTIVE,12.5,139.5,76,24,6.19,3.96,1.02,0.96,0.69,0.72,0.19,7.21,10.15,11.17,0.91,4.98,14.5,14.5,14.62,26M,7.02,22.22,0,12076310,654412,5396,223,35
1340768,"Jalen Warley",1340768,G,GONZ,TEX,Gonzaga,ACTIVE,6.5,146.5,76.5,24,7.21,4.58,1.9,0.16,1.16,1.37,0.35,9.11,11.79,13.69,1.72,6.48,19.58,19.58,18.75,26M,9,28.5,0,12078250,179552,5422,224,35
1593658,"Mikel Brown",1593658,G,UL,MSU,Louisville,"O(Back - 03/20/2026)",-5.5,151.5,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12076410,654946,5465,225,35
1591018,"Karim Rtail",1591018,F,ARK,HIGHP,Arkansas,ACTIVE,12.5,169.5,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12076400,622618,5347,226,35
1460107,"Jake Davis",1460107,G,IL,VCU,Illinois,ACTIVE,11.5,150.5,81,22,5.97,2.59,0.77,1.62,0.35,0.4,0.18,6.74,8.56,9.33,0.58,3.36,11.63,11.63,12.16,24M,5.31,19.01,0,12078220,289702,5430,227,35
1460349,"Tyler Harris",1460349,G,VAND,NEB,Vanderbilt,ACTIVE,-1.5,146.5,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12076340,289566,5485,228,35
1232319,"Jared Garcia",1232319,F,NEB,VAND,Nebraska,ACTIVE,1.5,146.5,72.5,3,1.05,0.75,0.1,0.1,0.27,0.05,0.16,1.15,1.8,1.9,0.21,0.85,2.46,2.46,2.47,5M,0,6.32,0,12076340,149160,5485,229,35
1176978,"Chase Johnston",1176978,G,HIGHP,ARK,"High Point",ACTIVE,-12.5,169.5,78.5,18,7.22,0.9,0.46,2.39,0.26,0.67,0.01,7.68,8.12,8.58,0.68,1.36,10.75,10.75,11.45,20M,3.91,18.99,0,12076400,89770,5347,230,35
1231638,"Graham Ike",1231638,F,GONZ,TEX,Gonzaga,ACTIVE,6.5,146.5,76.5,36,20.8,7.55,2.11,1,2.17,0.78,1.23,22.91,28.35,30.46,2.01,9.66,36.89,36.89,37.16,40M,23.6,50.72,0,12078250,149522,5422,231,35
1232309,"Aly Khalifa",1232309,F,UL,MSU,Louisville,ACTIVE,-5.5,151.5,73,6,1.48,0.82,1.17,0.33,0.56,0.18,0.18,2.65,2.3,3.47,0.36,1.99,4.74,4.74,4.87,10M,0,10.08,0,12076410,149162,5465,232,35
1522907,"Ahmad Nowell",1522907,G,VCU,IL,"Virginia Commonwealth",ACTIVE,-11.5,150.5,69.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12078220,457546,5430,233,35
1482439,"Brandon Taylor",1482439,G,TEX,GONZ,Texas,ACTIVE,-6.5,146.5,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12078250,289945,5422,234,35
1231848,"Tyon Grant-Foster",1231848,G,GONZ,TEX,Gonzaga,ACTIVE,6.5,146.5,76.5,22,10.58,4.7,1.22,0.53,1.32,0.73,1.14,11.8,15.28,16.5,1.87,5.92,22.35,22.35,21.66,24M,9.46,33.86,0,12078250,149562,5422,235,35
1340209,"Scotty Washington",1340209,G,HIGHP,ARK,"High Point",ACTIVE,-12.5,169.5,78.5,22,8.01,3.65,0.96,1.18,0.74,0.84,0.22,8.97,11.66,12.62,1.06,4.61,16.27,16.27,16.36,24M,7.15,25.57,0,12076400,180916,5347,236,35
1591669,"Nyk Lewis",1591669,G,VCU,IL,"Virginia Commonwealth",ACTIVE,-11.5,150.5,69.5,29,9.27,5.45,1.81,1.57,1,1.11,0.02,11.08,14.72,16.53,1.13,7.26,20.9,20.9,21.37,30M,11.61,31.13,0,12078220,655256,5430,237,35
1591648,"Chandler Bing",1591648,G,VAND,NEB,Vanderbilt,ACTIVE,-1.5,146.5,74,21,4.49,2.14,0.44,0.48,1.03,0.42,0.31,4.93,6.63,7.07,0.73,2.58,8.89,8.89,9.02,22M,3.49,14.55,0,12076340,651971,5485,238,35
1460737,"Brady Dunlap",1460737,F,STL,MICH,"Saint Louis",ACTIVE,-12.5,161.5,74.5,15,5.29,1.87,0.75,1.12,0.75,0.33,0.1,6.04,7.16,7.91,0.43,2.62,9.22,9.22,9.82,16M,2.57,17.07,0,12078240,289551,8396,239,35
1593958,"Chris Cenac",1593958,C,UH,TA&M,Houston,ACTIVE,10.5,143.5,77,24.5,9.11,7.7,0.62,0.87,0.88,0.78,0.43,9.73,16.81,17.43,1.21,8.32,22.02,22.02,22.25,26M,22.25,22.25,0,12078230,652306,87955,240,35
1480439,"Conrad Martinez",1480439,G,HIGHP,ARK,"High Point",ACTIVE,-12.5,169.5,78.5,14,3.67,0.87,1.88,0.37,0.79,0.75,0.03,5.55,4.54,6.42,0.78,2.75,9.1,9.1,8.94,16M,1.93,15.95,0,12076400,288856,5347,241,35
1591649,"Jaylon Dean-Vines",1591649,G,VAND,NEB,Vanderbilt,ACTIVE,-1.5,146.5,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12076340,652007,5485,242,35
1460738,"Simeon Wilcher",1460738,G,TEX,GONZ,Texas,ACTIVE,-6.5,146.5,70,11,2.14,0.91,0.86,0.36,0.74,0.44,0.19,3,3.05,3.91,0.63,1.77,5.65,5.65,5.62,12M,0.27,10.97,0,12078250,289632,5422,243,35
1231927,"Adam Miller",1231927,G,GONZ,TEX,Gonzaga,ACTIVE,6.5,146.5,76.5,21,6.94,1.4,1.13,0.96,0.43,0.59,0.02,8.07,8.34,9.47,0.61,2.53,11.71,11.71,11.86,22M,4.59,19.13,0,12078250,149396,5422,244,35
1593959,"Kingston Flemings",1593959,G,UH,TA&M,Houston,ACTIVE,10.5,143.5,77,32,15.37,4.57,5.24,1.02,2.33,1.36,0.28,20.61,19.94,25.18,1.64,9.81,31.28,31.28,31.63,34M,18.63,44.63,0,12078230,652313,87955,245,35
1460749,"Andrej Stojakovic",1460749,G,IL,VCU,Illinois,ACTIVE,11.5,150.5,81,21,9.85,3.88,0.75,0.49,1.18,0.37,0.32,10.6,13.73,14.48,0.69,4.63,16.53,16.53,16.87,22M,6.53,27.21,0,12078220,288928,5430,246,35
1590649,"Omer Mayer",1590649,G,PUR,MIA,Purdue,ACTIVE,7.5,147.5,77.5,12,4.78,0.75,0.73,0.91,0.78,0.3,0.01,5.51,5.53,6.26,0.31,1.48,6.92,6.92,7.49,14M,0.95,14.03,0,12090710,652093,5517,247,35
1594906,"Malachi Moreno",1594906,C,UK,ISU,Kentucky,ACTIVE,-4.5,145.5,70.5,22,5.95,5.9,1.56,0.01,1.85,0.35,1.21,7.51,11.85,13.41,1.56,7.46,18.18,18.18,17.89,24M,17.89,17.89,0,12089190,652105,5438,248,35
1408193,"Walker Horn",1408193,G,UK,ISU,Kentucky,ACTIVE,-4.5,145.5,70.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12089190,245041,5438,249,35
1617183,"Treyvon Maddox",1617183,G,MIA,PUR,"Miami (FL)","O(Undisclosed - 01/09/2026)",-7.5,147.5,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12090710,659212,5517,250,35
1408161,"LeJuan Watts",1408161,F,TTU,BAMA,"Texas Tech",ACTIVE,-1.5,164.5,83,26,12.19,6.89,2.15,0.64,2.52,0.82,0.21,14.34,19.08,21.23,1.03,9.04,24.24,24.24,25.29,28M,13.48,37.1,0,12089180,245748,5342,251,35
1617184,"Noam Dovrat",1617184,G,MIA,PUR,"Miami (FL)",ACTIVE,-7.5,147.5,70,8,2.95,0.48,0.74,0.87,0.37,0.25,0.02,3.69,3.43,4.17,0.27,1.22,5.06,5.06,5.44,10M,0,11.7,0,12090710,659182,5517,252,35
1590618,"Amari Allen",1590618,F,BAMA,TTU,Alabama,ACTIVE,1.5,164.5,81.5,31,11.98,6.5,2.93,1.52,1.5,0.95,0.49,14.91,18.48,21.41,1.44,9.43,26.99,26.99,27.5,32M,16.26,38.74,0,12089180,622996,5342,253,35
1408250,"Evan Manjikian",1408250,F,UCLA,UCONN,UCLA,"O(Undisclosed - 01/31/2026)",-4.5,136.5,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12090740,245397,5381,254,35
1519152,"Labaron Philon",1519152,G,BAMA,TTU,Alabama,ACTIVE,1.5,164.5,81.5,37,23.72,3.92,4.98,2.59,3.06,1.33,0.13,28.7,27.64,32.62,1.46,8.9,37.22,37.22,38.84,40M,24.49,53.19,0,12089180,457559,5342,255,35
1416380,"Wilder Evers",1416380,G,KU,STJN,Kansas,ACTIVE,3.5,144.5,70.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12090720,245032,5442,256,35
1429393,"Aiden Sherrell",1429393,F,BAMA,TTU,Alabama,ACTIVE,1.5,164.5,81.5,31,12.92,7.9,1.55,0.83,1.24,0.43,1.75,14.47,20.82,22.37,2.18,9.45,30.03,30.03,29.55,32M,17.47,41.63,0,12089180,457583,5342,257,35
1590619,"Davion Hannah",1590619,G,BAMA,TTU,Alabama,"O(Undisclosed - 02/04/2026)",1.5,164.5,81.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12089180,623000,5342,258,35
1408251,"Jack Seidler",1408251,G,UCLA,UCONN,UCLA,ACTIVE,-4.5,136.5,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12090740,245416,5381,259,35
1408273,"Felix Okpara",1408273,C,TENN,UVA,Tennessee,ACTIVE,-1.5,137.5,69.5,29,7.85,6.24,0.44,0.11,1.04,0.5,1.69,8.29,14.09,14.53,2.19,6.68,21.51,21.51,20.27,30M,20.27,20.27,0,12089250,244808,5580,260,35
1325092,"Grant Hurst",1325092,G,TENN,UVA,Tennessee,ACTIVE,-1.5,137.5,69.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12089250,180770,5580,261,35
1416381,"Ernest Udeh",1416381,C,MIA,PUR,"Miami (FL)",ACTIVE,-7.5,147.5,70,34,6.58,9.16,0.78,0.02,0.6,0.93,1.75,7.36,15.74,16.52,2.68,9.94,26.18,26.18,24.5,36M,24.5,24.5,0,12090710,245037,5517,262,35
1416382,"Zuby Ejiofor",1416382,F,STJN,KU,"St. John's (NY)",ACTIVE,-3.5,144.5,74,34,17.56,8.57,3.63,0.67,2.36,1.24,2.58,21.19,26.13,29.76,3.82,12.2,42.39,42.39,40.98,36M,25.27,56.69,0,12090720,245031,5442,263,35
1405393,"Eric Mulder",1405393,G,ISU,UK,"Iowa State",ACTIVE,4.5,145.5,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12089190,246924,5438,264,35
1348260,"Malik Thomas",1348260,G,UVA,TENN,Virginia,ACTIVE,1.5,137.5,68,24,11.21,3.52,1.16,1.58,1.5,0.55,0.04,12.37,14.73,15.89,0.59,4.68,17.44,17.44,18.57,26M,8.91,28.23,0,12089250,180137,5580,265,35
1610170,"Mabil Mawut",1610170,F,ARIZ,UTST,Arizona,ACTIVE,11.5,154.5,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12089240,652092,5345,266,35
1405372,"Braden Smith",1405372,G,PUR,MIA,Purdue,ACTIVE,7.5,147.5,77.5,36,13.44,3.4,7.8,1.7,3.02,1.64,0.32,21.24,16.84,24.64,1.96,11.2,32.08,32.08,32.92,40M,20.76,45.08,0,12090710,244817,5517,267,35
1538362,"Luke Bamgboye",1538362,F,TTU,BAMA,"Texas Tech",ACTIVE,-1.5,164.5,83,19,5.69,4.78,0.72,0.09,0.9,0.4,1.37,6.41,10.47,11.19,1.77,5.5,16.93,16.93,15.9,20M,6.31,25.49,0,12089180,457982,5342,268,35
1408243,"Tarris Reed",1408243,F,UCONN,UCLA,Connecticut,ACTIVE,4.5,136.5,70.5,29,14.03,9.59,2.37,0.02,1.99,0.65,1.85,16.4,23.62,25.99,2.5,11.96,34.59,34.59,34.12,30M,19.09,49.15,0,12090740,244811,5381,269,35
1542180,"Ian Jackson",1542180,G,STJN,KU,"St. John's (NY)",ACTIVE,-3.5,144.5,74,11,5.16,1.45,0.68,0.9,0.99,0.53,0.1,5.84,6.61,7.29,0.63,2.13,8.84,8.84,9.22,12M,0.44,18,0,12090720,503259,5442,270,35
1401391,"Ja'Kobi Gillespie",1401391,G,TENN,UVA,Tennessee,ACTIVE,-1.5,137.5,69.5,36,16.74,2.71,5.08,2.93,1.94,2.25,0.17,21.82,19.45,24.53,2.42,7.79,32.93,32.93,33.12,40M,20.89,45.35,0,12089250,244886,5580,271,35
1405461,"Tyler Bilodeau",1405461,F,UCLA,UCONN,UCLA,"Q(Knee - 03/20/2026)",-4.5,136.5,66,10,5.12,2.06,0.26,0.55,0.56,0.11,0.14,5.38,7.18,7.44,0.25,2.32,8.17,8.17,8.57,12M,1.04,16.1,0,12090740,244867,5381,272,35
1406011,"Zach Keller",1406011,F,UTST,ARIZ,"Utah State",ACTIVE,-11.5,154.5,71.5,18.5,4.8,2.91,0.82,0.45,0.89,0.25,0.17,5.62,7.71,8.53,0.42,3.73,9.91,9.91,10.3,20M,4.09,16.51,0,12089240,245507,5345,273,35
1519465,"Collin Chandler",1519465,G,UK,ISU,Kentucky,ACTIVE,-4.5,145.5,70.5,33,9,2.75,2.61,2.56,1.67,1.28,0.12,11.61,11.75,14.36,1.4,5.36,18.75,18.75,19.6,34M,11.54,27.66,0,12089190,457435,5438,274,35
1402283,"Denzel Aberdeen",1402283,G,UK,ISU,Kentucky,ACTIVE,-4.5,145.5,70.5,35,13.02,3.32,3.52,1.92,1.54,0.57,0.07,16.54,16.34,19.86,0.64,6.84,22.66,22.66,23.93,36M,14.51,33.35,0,12089190,245062,5438,275,35
1404076,"Jackson Francois",1404076,G,ARIZ,UTST,Arizona,ACTIVE,11.5,154.5,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12089240,245815,5345,276,35
1529443,"Kam Williams",1529443,G,UK,ISU,Kentucky,ACTIVE,-4.5,145.5,70.5,10,3.1,0.94,0.48,0.71,0.52,0.3,0.1,3.58,4.04,4.52,0.4,1.42,5.63,5.63,5.89,12M,0.28,11.5,0,12089190,457219,5438,277,35
1408223,"Brendan Hausen",1408223,G,IOWA,UF,Iowa,ACTIVE,-10.5,145.5,67.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12090690,245089,5407,278,35
1409675,"Ugonna Onyenso",1409675,F,UVA,TENN,Virginia,ACTIVE,1.5,137.5,68,20,5.78,4.92,0.62,0.25,0.54,0.69,2.36,6.4,10.7,11.32,3.05,5.54,21.22,21.22,18.82,22M,7.81,29.83,0,12089250,245044,5580,279,35
1529597,"Trent Perry",1529597,G,UCLA,UCONN,UCLA,ACTIVE,-4.5,136.5,66,34,12.54,3.62,2.21,1.3,1.85,0.79,0.3,14.75,16.16,18.37,1.09,5.83,21.61,21.61,22.28,36M,13.51,31.05,0,12090740,457557,5381,280,35
1519466,"Trent Noah",1519466,F,UK,ISU,Kentucky,ACTIVE,-4.5,145.5,70.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12089190,457544,5438,281,35
1519125,"Will Thengvall",1519125,G,KU,STJN,Kansas,ACTIVE,3.5,144.5,70.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12090720,455410,5442,282,35
1404990,"Donovan Dent",1404990,G,UCLA,UCONN,UCLA,ACTIVE,-4.5,136.5,66,38,13.14,4.03,6.26,0.66,2.09,1.59,0.61,19.4,17.17,23.43,2.2,10.29,31.87,31.87,31.37,40M,19.78,42.96,0,12090740,246037,5381,283,35
1405980,"Mason Falslev",1405980,G,UTST,ARIZ,"Utah State",ACTIVE,-11.5,154.5,71.5,34.5,14.8,6.46,3.5,1.35,2.08,1.62,0.24,18.3,21.26,24.76,1.86,9.96,31.3,31.3,31.62,36M,19.17,44.07,0,12089240,246042,5345,284,35
1325097,"Trey Kaufman-Renn",1325097,F,PUR,MIA,Purdue,ACTIVE,7.5,147.5,77.5,30,14.85,8.34,2.15,0.03,1.66,0.31,0.32,17,23.19,25.34,0.63,10.49,28.33,28.33,29.33,32M,17.34,41.32,0,12090710,179945,5517,285,35
1547396,"Viktor Mikic",1547396,C,UF,IOWA,Florida,ACTIVE,10.5,145.5,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12090690,505788,5407,286,35
1615211,"LaTrell Hoover",1615211,F,TTU,BAMA,"Texas Tech","O(Redshirt - 01/04/2026)",-1.5,164.5,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12089180,663387,5342,287,35
1406035,"Dylan Darling",1406035,G,STJN,KU,"St. John's (NY)",ACTIVE,-3.5,144.5,74,29,8.71,3.72,2.93,1.12,1.62,1.83,0.07,11.64,12.43,15.36,1.9,6.65,21.65,21.65,21.31,30M,11.58,31.04,0,12090720,245477,5442,288,35
1408158,"Dillon Mitchell",1408158,F,STJN,KU,"St. John's (NY)",ACTIVE,-3.5,144.5,74,34,7.7,8.54,3.48,0.03,1.21,1.17,0.77,11.18,16.24,19.72,1.94,12.02,27.77,27.77,27.1,36M,16.71,37.49,0,12090720,245100,5442,289,35
1519126,"Flory Bidunga",1519126,F,KU,STJN,Kansas,ACTIVE,3.5,144.5,70.5,32,11.47,9.04,1.28,0.02,1.62,0.72,2.58,12.75,20.51,21.79,3.3,10.32,32.5,32.5,30.86,34M,18.56,43.16,0,12090720,455358,5442,290,35
1401493,"Noah Williamson",1401493,C,BAMA,TTU,Alabama,ACTIVE,1.5,164.5,81.5,4,0.69,0.73,0.11,0.04,0.3,0.14,0.09,0.8,1.42,1.53,0.23,0.84,2.1,2.1,2.08,5M,2.08,2.08,0,12089180,246251,5342,291,35
1401394,"Tre Donaldson",1401394,G,MIA,PUR,"Miami (FL)",ACTIVE,-7.5,147.5,70,35,14.78,3.49,5.33,2.33,2.01,1.18,0.18,20.11,18.27,23.6,1.36,8.82,29.05,29.05,30.09,36M,18.24,41.94,0,12090710,244978,5517,292,35
1538366,"Martin Carrere",1538366,G,UVA,TENN,Virginia,ACTIVE,1.5,137.5,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12089250,504261,5580,293,35
1529599,"Christian Horry",1529599,G,UCLA,UCONN,UCLA,ACTIVE,-4.5,136.5,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12090740,457500,5381,294,35
1401593,"Anthony Dell'Orso",1401593,G,ARIZ,UTST,Arizona,ACTIVE,11.5,154.5,83,22,8.28,2.07,1.38,1.64,1.09,0.76,0.11,9.66,10.35,11.73,0.87,3.45,14.35,14.35,14.95,24M,6.53,23.37,0,12089240,246480,5345,295,35
1524331,"Jordyn Kee",1524331,G,MIA,PUR,"Miami (FL)",ACTIVE,-7.5,147.5,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12090710,457514,5517,296,35
1416410,"Micah Handlogten",1416410,C,UF,IOWA,Florida,ACTIVE,10.5,145.5,78,15.25,3.57,4.87,0.79,0.01,0.7,0.49,0.69,4.36,8.44,9.23,1.18,5.66,13.42,13.42,12.85,16M,12.85,12.85,0,12090690,245381,5407,297,35
1405410,"AJ Brown",1405410,G,UF,IOWA,Florida,ACTIVE,10.5,145.5,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12090690,245590,5407,298,35
